2022/3/26 11:20,"金1,金2",後期後,1,物理学実験(b)/再・物理学実験(b)→物理学実験(b)/再・物理学実験(2),sbb155102,,対象[**-21]/対象[建築都市デザイン学部:20-20],"応化,共通基礎",,"津村 耕司,浅野 恵美,岡 笑美,金子 核,栗栖 牧生,佐々田 博之,西川 浩之"
2022/3/26 11:20,"木3,木4",後期前,1,物理学実験(a)/再・物理学実験(a)→物理学実験(a)/再・物理学実験(1),sba174302,,対象[**-21]/対象[建築都市デザイン学部:20-20],"自然,共通基礎",,"西村 太樹,三原 国子,佐々田 博之,浅野恵美,手束 文子,田中 美枝子,栗栖 牧生"
2022/3/26 11:20,"木3,木4",後期後,1,物理学実験(b)/再・物理学実験(b)→物理学実験(b)/再・物理学実験(2),sbb174303,,対象[**-21]/対象[建築都市デザイン学部:20-20],"自然,共通基礎",,"西村 太樹,三原 国子,佐々田 博之,浅野恵美,手束 文子,田中 美枝子,栗栖 牧生"
2022/3/26 11:20,"火3,火4",後期前,1,物理学実験(a)/再・物理学実験(a)→物理学実験(a)/再・物理学実験(1),sba212308,,対象[**-21]/対象[建築都市デザイン学部:20-20],"情科,共通基礎",,"門多 顕司,浅野 恵美,金子 核,鈴木 ひろみ,高瀬 昇,西川 浩之,三原 国子,矢吹文昭"
2022/3/26 11:20,"火3,火4",後期後,1,物理学実験(b)/再・物理学実験(b)→物理学実験(b)/再・物理学実験(2),sbb212309,,対象[**-21]/対象[建築都市デザイン学部:20-20],"情科,共通基礎",,"門多 顕司,浅野 恵美,金子 核,鈴木 ひろみ,高瀬 昇,西川 浩之,三原 国子,矢吹文昭"
2022/3/26 11:20,"金3,金4",後期前,1,物理学実験(a)/再・物理学実験(a)→物理学実験(a)/再・物理学実験(1),sba225307,,対象[**-21]/対象[建築都市デザイン学部:20-20],"知能,共通基礎",,"須藤 誠一,浅野 恵美,西川 浩之,岡 笑美,金子 核,栗栖 牧生,未定"
2022/3/26 11:20,"金3,金4",後期後,1,物理学実験(b)/再・物理学実験(b)→物理学実験(b)/再・物理学実験(2),sbb225308,,対象[**-21]/対象[建築都市デザイン学部:20-20],"知能,共通基礎",,"須藤 誠一,浅野 恵美,西川 浩之,岡 笑美,金子 核,栗栖 牧生,未定"
2022/3/26 11:20,"火3,金3",後期前,1,再・物理学(1),sba162307,,対象[20-16]/対象[20-20]→対象[20-16],原子,,中島 啓光
2022/3/26 11:20,"火3,金3",後期後,1,再・物理学(2),sbb162309,,対象[20-16]/対象[20-20]→対象[20-16],原子,,中島 啓光
2022/3/26 11:20,,前集中,3,再・材料力学(3),saz127601,-,→対象[19-**],機シ,,秋田 貢一
2022/3/26 11:20,,前集中,3,再・流れ学(3),saz127602,-,→対象[19-**],機シ,,島野 健仁郎
2022/3/26 11:20,,後集中,2,再・電気回路及び演習,sbz127604,-,→対象[20-**],機シ,,田中 康寛
2022/3/26 11:20,,後集中,2,再・電気回路及び演習,sbz127605,-,→対象[20-**],機シ,,三宅 弘晃
2022/3/26 11:20,,前集中,1,再・技術日本語表現技法,saz127606,-,→対象[20-**],機シ,,渡邉 力夫
2022/3/26 11:20,,通年,4,再・卒業研究,szz127609,各研究室,→対象[18-**],機シ,,"宮坂 明宏,秋田 貢一,今福 宗行,島野 健仁郎,田中 康寛,野中 謙一郎,三宅 弘晃,熊谷 正芳,佐藤 大祐,関口 和真,渡邉 力夫,白鳥 英,土方 規実雄,藪井 将太"
2022/3/26 11:20,,後集中,2,再・電子回路,sbz127610,-,→対象[20-**],機シ,,田中 康寛
2022/3/26 11:20,"火2,金2→火1,金1",前期前,2,電気電子回路及び演習(b),saa122208,"1BM,1BM→11D,11D",対象[**-21],機シAB,,三宅 弘晃
2022/3/26 11:20,,前集中,3,再・熱力学(3),saz127615,-,→対象[19-**],機シ,,島野 健仁郎
2022/3/26 11:20,"火2,金2→火1,金1",前期前,2,電気電子回路及び演習(b),saa122209,"1BN,1BN→11E,11E",→対象[**-21],機シCD,,田中 康寛
2022/3/26 11:20,水1,前期,1,SD PBL(1),saz223101,"61C,13A,13B,13C,13D",/19-**:知識工学汎論,知能,,"森 博彦,塩本 公平,神野 健哉,田中 宏和,芝 正孝,穴田 一,岡 誠,兼子 毅,塩本 公平,神野 健哉,田中 宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅→森 博彦,塩本 公平,神野 健哉,田中宏和,桂 卓成,芝 正孝,穴田 一,岡 誠,兼子 毅"
